"Scaffold"	"Start"	"End"	"Prop_TEs"
"Ca_s23__18"	1100001	1200000	0.14779
"Ca_s23__18"	1200001	1300000	0.12686
"Ca_s23__18"	1300001	1400000	0.15782
"Ca_s23__18"	1400001	1500000	0.07818
"Ca_s23__18"	1500001	1600000	0.14418
"Ca_s23__18"	1600001	1700000	0.23689
"Ca_s23__18"	1700001	1800000	0.22143
"Ca_s23__18"	1800001	1900000	0.22959
"Ca_s23__18"	1900001	2000000	0.19981
"Ca_s23__18"	2000001	2100000	0.22336
"Ca_s23__18"	2100001	2200000	0.22176
"Ca_s23__18"	2200001	2300000	0.0999
"Ca_s23__18"	2300001	2400000	0.1593
"Ca_s23__18"	2400001	2500000	0.23827
"Ca_s23__18"	2500001	2600000	0.16639
"Ca_s23__18"	2600001	2700000	0.18271
"Ca_s23__18"	2700001	2800000	0.26674
"Ca_s23__18"	2800001	2900000	0.22106
"Ca_s23__18"	2900001	3000000	0.23612
"Ca_s23__18"	3000001	3100000	0.25758
"Ca_s23__18"	3100001	3200000	0.17141
"Ca_s23__18"	3200001	3300000	0.26462
"Ca_s23__18"	3300001	3400000	0.31696
"Ca_s23__18"	3400001	3500000	0.34778
"Ca_s23__18"	3500001	3600000	0.38566
"Ca_s23__18"	3600001	3700000	0.4491
"Ca_s23__18"	3700001	3800000	0.32019
"Ca_s23__18"	3800001	3900000	0.37841
"Ca_s23__18"	3900001	4000000	0.28711
"Ca_s23__18"	4000001	4100000	0.11332
"Ca_s23__18"	4100001	4200000	0.18546
"Ca_s23__18"	4200001	4300000	0.21487
"Ca_s23__18"	4300001	4400000	0.1444
"Ca_s23__18"	4400001	4500000	0.07841
"Ca_s23__18"	4500001	4600000	0.09052
"Ca_s23__18"	4600001	4700000	0.19056
"Ca_s23__18"	4700001	4800000	0.26066
"Ca_s23__18"	4800001	4900000	0.21407
"Ca_s23__18"	4900001	5000000	0.19634
"Ca_s23__18"	5000001	5100000	0.10829
"Ca_s23__18"	5100001	5200000	0.07658
"Ca_s23__18"	5200001	5300000	0.05612
"Ca_s23__18"	5300001	5400000	0.0352
"Ca_s23__18"	5400001	5500000	0.18563
"Ca_s23__18"	5500001	5600000	0.25089
"Ca_s23__18"	5600001	5700000	0.15519
"Ca_s23__18"	5700001	5800000	0.2193
"Ca_s23__18"	5800001	5900000	0.28912
"Ca_s23__18"	5900001	6000000	0.33709
"Ca_s23__18"	6000001	6100000	0.4285
"Ca_s23__18"	6100001	6200000	0.45298
"Ca_s23__18"	6200001	6300000	0.44954
"Ca_s23__18"	6300001	6400000	0.39653
"Ca_s23__18"	6400001	6500000	0.39047
"Ca_s23__18"	6500001	6600000	0.43062
"Ca_s23__18"	6600001	6700000	0.40622
"Ca_s23__18"	6700001	6800000	0.40828
"Ca_s23__18"	6800001	6900000	0.45745
"Ca_s23__18"	6900001	7000000	0.42464
"Ca_s23__18"	7000001	7100000	0.33243
"Ca_s23__18"	7100001	7200000	0.29437
"Ca_s23__18"	7200001	7300000	0.3551
"Ca_s23__18"	7300001	7400000	0.36811
"Ca_s23__18"	7400001	7500000	0.4413
"Ca_s23__18"	7500001	7600000	0.4989
"Ca_s23__18"	7600001	7700000	0.43884
"Ca_s23__18"	7700001	7800000	0.43843
"Ca_s23__18"	7800001	7900000	0.43833
"Ca_s23__18"	7900001	8000000	0.43239
"Ca_s23__18"	8000001	8100000	0.33438
"Ca_s23__18"	8100001	8200000	0.33209
"Ca_s23__18"	8200001	8300000	0.34497
"Ca_s23__18"	8300001	8400000	0.39122
"Ca_s23__18"	8400001	8500000	0.21633
"Ca_s23__18"	8500001	8600000	0.21033
"Ca_s23__18"	8600001	8700000	0.18887
"Ca_s23__18"	8700001	8800000	0.2044
"Ca_s23__18"	8800001	8900000	0.17357
"Ca_s23__18"	8900001	9000000	0.08963
"Ca_s23__18"	9000001	9100000	0.06514
"Ca_s23__18"	9100001	9200000	0.04318
"Ca_s23__18"	9200001	9300000	0.02408
"Ca_s23__18"	9300001	9400000	0.01297
"Ca_s23__18"	9400001	9500000	0.04057
"Ca_s23__18"	9500001	9600000	0.08742
"Ca_s23__18"	9600001	9700000	0.16824
"Ca_s23__18"	9700001	9800000	0.19762
"Ca_s23__18"	9800001	9900000	0.29546
"Ca_s23__18"	9900001	10000000	0.27583
"Ca_s23__18"	10000001	10100000	0.2334
"Ca_s23__18"	10100001	10200000	0.15437
"Ca_s23__18"	10200001	10300000	0.17951
"Ca_s23__18"	10300001	10400000	0.14778
"Ca_s23__18"	10400001	10500000	0.15364
"Ca_s23__18"	10500001	10600000	0.15326
"Ca_s23__18"	10600001	10700000	0.05632
"Ca_s23__18"	10700001	10800000	0.07064
"Ca_s23__18"	10800001	10900000	0.08918
"Ca_s23__18"	10900001	11000000	0.0999
"Ca_s23__18"	11000001	11100000	0.06663
"Ca_s23__18"	11100001	11200000	0.06433
"Ca_s23__18"	11200001	11300000	0.07614
"Ca_s23__18"	11300001	11400000	0.08661
"Ca_s23__18"	11400001	11500000	0.06506
"Ca_s23__18"	11500001	11600000	0.09876
"Ca_s23__18"	11600001	11700000	0.07719
"Ca_s23__18"	11700001	11800000	0.11424
"Ca_s23__18"	11800001	11900000	0.14658
"Ca_s23__18"	11900001	12000000	0.2146
"Ca_s23__18"	12000001	12100000	0.1634
"Ca_s23__18"	12100001	12200000	0.13836
"Ca_s23__18"	12200001	12300000	0.15182
"Ca_s23__18"	12300001	12400000	0.12361
"Ca_s23__18"	12400001	12500000	0.19235
"Ca_s23__18"	12500001	12600000	0.24128
"Ca_s23__18"	12600001	12700000	0.10921
"Ca_s23__18"	12700001	12800000	0.18419
"Ca_s23__18"	12800001	12900000	0.12383
"Ca_s23__18"	12900001	13000000	0.14204
"Ca_s23__18"	13000001	13100000	0.1429
"Ca_s23__18"	13100001	13200000	0.10301
"Ca_s23__18"	13200001	13300000	0.11978
"Ca_s23__18"	13300001	13400000	0.15178
"Ca_s23__18"	13400001	13500000	0.13248
"Ca_s23__18"	13500001	13600000	0.16478
"Ca_s23__18"	13600001	13700000	0.11145
"Ca_s23__18"	13700001	13800000	0.14722
"Ca_s23__18"	13800001	13900000	0.19575
"Ca_s23__18"	13900001	14000000	0.08303
"Ca_s23__18"	14000001	14100000	0.12375
"Ca_s23__18"	14100001	14200000	0.10586
"Ca_s23__18"	14200001	14300000	0.0858
"Ca_s23__18"	14300001	14400000	0.05567
"Ca_s23__18"	14400001	14500000	0.18675
"Ca_s23__18"	14500001	14600000	0.12904
"Ca_s23__18"	14600001	14700000	0.13934
"Ca_s23__18"	14700001	14800000	0.08459
"Ca_s23__18"	14800001	14900000	0.10816
"Ca_s23__18"	14900001	15000000	0.08873
"Ca_s23__18"	15000001	15100000	0.05245
"Ca_s23__18"	15100001	15200000	0.04804
"Ca_s23__18"	15200001	15300000	0.03125
"Ca_s23__18"	15300001	15400000	0.04481
"Ca_s23__18"	15400001	15500000	0.09031
"Ca_s23__18"	15500001	15600000	0.04616
"Ca_s23__18"	15600001	15700000	0.03484
"Ca_s23__18"	15700001	15800000	0.05766
"Ca_s23__18"	15800001	15900000	0.05831
"Ca_s23__18"	15900001	16000000	0.06051
"Ca_s23__18"	16000001	16100000	0.06825
"Ca_s23__18"	16100001	16200000	0.04326
"Ca_s23__18"	16200001	16300000	0.16252
"Ca_s23__18"	16300001	16400000	0.10725
"Ca_s23__18"	16400001	16500000	0.13054
"Ca_s23__18"	16500001	16600000	0.16617
"Ca_s23__18"	16600001	16700000	0.15982
"Ca_s23__18"	16700001	16800000	0.07316
"Ca_s23__18"	16800001	16900000	0.14165
"Ca_s23__18"	16900001	17000000	0.19287
"Ca_s23__18"	17000001	17100000	0.2927
"Ca_s23__18"	17100001	17200000	0.2141
"Ca_s23__18"	17200001	17300000	0.17063
"Ca_s23__18"	17300001	17400000	0.1566
"Ca_s23__18"	17400001	17500000	0.15125
"Ca_s23__18"	17500001	17600000	0.09564
"Ca_s23__18"	17600001	17700000	0.15946
"Ca_s23__18"	17700001	17800000	0.11439
"Ca_s23__18"	17800001	17900000	0.12264
"Ca_s23__18"	17900001	18000000	0.13275
"Ca_s23__18"	18000001	18100000	0.14867
"Ca_s23__18"	18100001	18200000	0.11497
"Ca_s23__18"	18200001	18300000	0.14952
"Ca_s23__18"	18300001	18400000	0.11945
"Ca_s23__18"	18400001	18500000	0.21515
"Ca_s23__18"	18500001	18600000	0.18284
"Ca_s23__18"	18600001	18700000	0.22537
"Ca_s23__18"	18700001	18800000	0.22638
"Ca_s23__18"	18800001	18900000	0.20451
"Ca_s23__18"	18900001	19000000	0.22472
"Ca_s23__18"	19000001	19100000	0.11059
"Ca_s23__18"	19100001	19200000	0.26583
"Ca_s23__18"	19200001	19300000	0.32109
"Ca_s23__18"	19300001	19400000	0.35213
"Ca_s23__18"	19400001	19500000	0.50369
"Ca_s23__18"	19500001	19600000	0.53973
"Ca_s23__18"	19600001	19700000	0.48484
"Ca_s23__18"	19700001	19800000	0.56891
"Ca_s23__18"	19800001	19900000	0.44011
"Ca_s23__18"	19900001	20000000	0.36272
"Ca_s23__18"	20000001	20100000	0.53732
"Ca_s23__18"	20100001	20200000	0.4136
"Ca_s23__18"	20200001	20300000	0.38597
"Ca_s23__18"	20300001	20400000	0.30655
"Ca_s23__18"	20400001	20500000	0.5005
"Ca_s23__18"	20500001	20600000	0.40675
"Ca_s23__18"	20600001	20700000	0.43712
"Ca_s23__18"	20700001	20800000	0.41759
"Ca_s23__18"	20800001	20900000	0.64431
"Ca_s23__18"	20900001	21000000	0.61778
"Ca_s23__18"	21000001	21100000	0.70805
"Ca_s23__18"	21100001	21200000	0.69266
"Ca_s23__18"	21200001	21300000	0.50832
"Ca_s23__18"	21300001	21400000	0.46008
"Ca_s23__18"	21400001	21500000	0.55424
"Ca_s23__18"	21500001	21600000	0.50168
"Ca_s23__18"	21600001	21700000	0.38215
"Ca_s23__18"	21700001	21800000	0.47406
"Ca_s23__18"	21800001	21900000	0.3218
"Ca_s23__18"	21900001	22000000	0.26041
"Ca_s23__18"	22000001	22100000	0.32631
"Ca_s23__18"	22100001	22200000	0.347
"Ca_s23__18"	22200001	22300000	0.33498
"Ca_s23__18"	22300001	22400000	0.19519
"Ca_s23__18"	22400001	22500000	0.30191
"Ca_s23__18"	22500001	22600000	0.25454
"Ca_s23__18"	22600001	22700000	0.31277
"Ca_s23__18"	22700001	22800000	0.3797
"Ca_s23__18"	22800001	22900000	0.44966
"Ca_s23__18"	22900001	23000000	0.49221
"Ca_s23__18"	23000001	23100000	0.34532
"Ca_s23__18"	23100001	23200000	0.29916
"Ca_s23__18"	23200001	23300000	0.28547
"Ca_s23__18"	23300001	23400000	0.15414
"Ca_s23__18"	23400001	23500000	0.1863
"Ca_s23__18"	23500001	23600000	0.1803
"Ca_s23__18"	23600001	23700000	0.11677
"Ca_s29__20"	1	100000	0.13954
"Ca_s29__20"	100001	200000	0.11422
"Ca_s29__20"	200001	300000	0.25533
"Ca_s29__20"	300001	400000	0.30229
"Ca_s29__20"	400001	500000	0.55795
"Ca_s29__20"	500001	600000	0.45646
"Ca_s29__20"	600001	700000	0.40955
"Ca_s29__20"	700001	800000	0.28629
"Ca_s29__20"	800001	900000	0.22365
"Ca_s29__20"	900001	1000000	0.34569
"Ca_s29__20"	1000001	1100000	0.13522
"Ca_s29__20"	1100001	1200000	0.1408
"Ca_s29__20"	1200001	1300000	0.06919
"Ca_s29__20"	1300001	1400000	0.1357
"Ca_s29__20"	1400001	1500000	0.22882
"Ca_s29__20"	1500001	1600000	0.12872
"Ca_s29__20"	1600001	1700000	0.1314
"Ca_s29__20"	1700001	1800000	0.2799
"Ca_s29__20"	1800001	1900000	0.26976
"Ca_s29__20"	1900001	2000000	0.2022
"Ca_s29__20"	2000001	2100000	0.19769
"Ca_s29__20"	2100001	2200000	0.20114
"Ca_s29__20"	2200001	2300000	0.21583
"Ca_s29__20"	2300001	2400000	0.21702
"Ca_s29__20"	2400001	2500000	0.2103
"Ca_s29__20"	2500001	2600000	0.19676
"Ca_s29__20"	2600001	2700000	0.18949
"Ca_s29__20"	2700001	2800000	0.23534
"Ca_s29__20"	2800001	2900000	0.24618
"Ca_s29__20"	2900001	3000000	0.16234
"Ca_s29__20"	3000001	3100000	0.12682
"Ca_s29__20"	3100001	3200000	0.14363
"Ca_s29__20"	3200001	3300000	0.15356
"Ca_s29__20"	3300001	3400000	0.06899
"Ca_s29__20"	3400001	3500000	0.09864
"Ca_s29__20"	3500001	3600000	0.07557
"Ca_s29__20"	3600001	3700000	0.09077
"Ca_s29__20"	3700001	3800000	0.09593
"Ca_s29__20"	3800001	3900000	0.08693
"Ca_s29__20"	3900001	4000000	0.04813
"Ca_s29__20"	4000001	4100000	0.06865
"Ca_s29__20"	4100001	4200000	0.05208
"Ca_s29__20"	4200001	4300000	0.06989
"Ca_s29__20"	4300001	4400000	0.08832
"Ca_s29__20"	4400001	4500000	0.06109
"Ca_s29__20"	4500001	4600000	0.07265
"Ca_s29__20"	4600001	4700000	0.04778
"Ca_s29__20"	4700001	4800000	0.06481
"Ca_s29__20"	4800001	4900000	0.08873
"Ca_s29__20"	4900001	5000000	0.05579
"Ca_s29__20"	5000001	5100000	0.05754
"Ca_s29__20"	5100001	5200000	0.07282
"Ca_s29__20"	5200001	5300000	0.10437
"Ca_s29__20"	5300001	5400000	0.05243
"Ca_s29__20"	5400001	5500000	0.06197
"Ca_s29__20"	5500001	5600000	0.0316
"Ca_s29__20"	5600001	5700000	0.07524
"Ca_s29__20"	5700001	5800000	0.08143
"Ca_s29__20"	5800001	5900000	0.12348
"Ca_s29__20"	5900001	6000000	0.05251
"Ca_s29__20"	6000001	6100000	0.07119
"Ca_s29__20"	6100001	6200000	0.04875
"Ca_s29__20"	6200001	6300000	0.06454
"Ca_s29__20"	6300001	6400000	0.09632
"Ca_s29__20"	6400001	6500000	0.12637
"Ca_s29__20"	6500001	6600000	0.15082
"Ca_s29__20"	6600001	6700000	0.12411
"Ca_s29__20"	6700001	6800000	0.1432
"Ca_s29__20"	6800001	6900000	0.13175
"Ca_s29__20"	6900001	7000000	0.08629
"Ca_s29__20"	7000001	7100000	0.09086
"Ca_s29__20"	7100001	7200000	0.06523
"Ca_s29__20"	7200001	7300000	0.03318
"Ca_s29__20"	7300001	7400000	0.0389
"Ca_s29__20"	7400001	7500000	0.0561
"Ca_s29__20"	7500001	7600000	0.0575
"Ca_s29__20"	7600001	7700000	0.05857
"Ca_s29__20"	7700001	7800000	0.07489
"Ca_s29__20"	7800001	7900000	0.08448
"Ca_s29__20"	7900001	8000000	0.04314
"Ca_s29__20"	8000001	8100000	0.0523
"Ca_s29__20"	8100001	8200000	0.04631
"Ca_s29__20"	8200001	8300000	0.03845
"Ca_s29__20"	8300001	8400000	0.09489
"Ca_s29__20"	8400001	8500000	0.06593
"Ca_s29__20"	8500001	8600000	0.08254
"Ca_s29__20"	8600001	8700000	0.05404
"Ca_s29__20"	8700001	8800000	0.06491
"Ca_s29__20"	8800001	8900000	0.08164
"Ca_s29__20"	8900001	9000000	0.08329
"Ca_s29__20"	9000001	9100000	0.07536
"Ca_s29__20"	9100001	9200000	0.06202
"Ca_s29__20"	9200001	9300000	0.10858
"Ca_s29__20"	9300001	9400000	0.11793
"Ca_s29__20"	9400001	9500000	0.05662
"Ca_s29__20"	9500001	9600000	0.10242
"Ca_s29__20"	9600001	9700000	0.05689
"Ca_s29__20"	9700001	9800000	0.09928
"Ca_s29__20"	9800001	9900000	0.08385
"Ca_s29__20"	9900001	10000000	0.12356
"Ca_s29__20"	10000001	10100000	0.1766
"Ca_s29__20"	10100001	10200000	0.17497
"Ca_s29__20"	10200001	10300000	0.26172
"Ca_s29__20"	10300001	10400000	0.29251
"Ca_s29__20"	10400001	10500000	0.30949
"Ca_s29__20"	10500001	10600000	0.14545
"Ca_s29__20"	10600001	10700000	0.14738
"Ca_s29__20"	10700001	10800000	0.13859
"Ca_s29__20"	10800001	10900000	0.15605
"Ca_s29__20"	10900001	11000000	0.14738
"Ca_s29__20"	11000001	11100000	0.10575
"Ca_s29__20"	11100001	11200000	0.22642
"Ca_s29__20"	11200001	11300000	0.31312
"Ca_s29__20"	11300001	11400000	0.2835
"Ca_s29__20"	11400001	11500000	0.27267
"Ca_s29__20"	11500001	11600000	0.26457
"Ca_s29__20"	11600001	11700000	0.21018
"Ca_s29__20"	11700001	11800000	0.21491
"Ca_s29__20"	11800001	11900000	0.35762
"Ca_s29__20"	11900001	12000000	0.35343
"Ca_s29__20"	12000001	12100000	0.25713
"Ca_s29__20"	12100001	12200000	0.05762
"Ca_s29__20"	12200001	12300000	0.20773
"Ca_s29__20"	12300001	12400000	0.27369
"Ca_s29__20"	12400001	12500000	0.38059
"Ca_s29__20"	12500001	12600000	0.18429
"Ca_s29__20"	12600001	12700000	0.26468
"Ca_s29__20"	12700001	12800000	0.23941
"Ca_s29__20"	12800001	12900000	0.1545
"Ca_s29__20"	12900001	13000000	0.06727
"Ca_s29__20"	13000001	13100000	0.0534
"Ca_s29__20"	13100001	13200000	0.03641
"Ca_s29__20"	13200001	13300000	0.17578
"Ca_s29__20"	13300001	13400000	0.12573
"Ca_s29__20"	13400001	13500000	0.23244
"Ca_s29__20"	13500001	13600000	0.14807
"Ca_s29__20"	13600001	13700000	0.25317
"Ca_s29__20"	13700001	13800000	0.20398
"Ca_s29__20"	13800001	13900000	0.21734
"Ca_s29__20"	13900001	14000000	0.20699
"Ca_s29__20"	14000001	14100000	0.21843
"Ca_s29__20"	14100001	14200000	0.27423
"Ca_s29__20"	14200001	14300000	0.24007
"Ca_s29__20"	14300001	14400000	0.23604
"Ca_s29__20"	14400001	14500000	0.25287
"Ca_s29__20"	14500001	14600000	0.22534
"Ca_s29__20"	14600001	14700000	0.25027
"Ca_s29__20"	14700001	14800000	0.24716
"Ca_s29__20"	14800001	14900000	0.23275
"Ca_s29__20"	14900001	15000000	0.21603
"Ca_s29__20"	15000001	15100000	0.14302
"Ca_s29__20"	15100001	15200000	0.2102
"Ca_s29__20"	15200001	15300000	0.2758
"Ca_s29__20"	15300001	15400000	0.22038
"Ca_s29__20"	15400001	15500000	0.42836
"Ca_s29__20"	15500001	15600000	0.57598
"Ca_s29__20"	15600001	15700000	0.41798
"Ca_s29__20"	15700001	15800000	0.28779
"Ca_s29__20"	15800001	15900000	0.40644
"Ca_s29__20"	15900001	16000000	0.5827
"Ca_s29__20"	16000001	16100000	0.46343
"Ca_s29__20"	16100001	16200000	0.22922
"Ca_s29__20"	16200001	16300000	0.2112
"Ca_s29__20"	16300001	16400000	0.26846
"Ca_s29__20"	16400001	16500000	0.26195
"Ca_s29__20"	16500001	16600000	0.32579
"Ca_s29__20"	16600001	16700000	0.12408
"Ca_s29__20"	16700001	16800000	0.44502
"Ca_s29__20"	16800001	16900000	0.3201
"Ca_s29__20"	16900001	17000000	0.32937
"Ca_s29__20"	17000001	17100000	0.24521
"Ca_s29__20"	17100001	17200000	0.34921
"Ca_s29__20"	17200001	17300000	0.36424
"Ca_s29__20"	17300001	17400000	0.4653
"Ca_s29__20"	17400001	17500000	0.48219
"Ca_s29__20"	17500001	17600000	0.41438
"Ca_s29__20"	17600001	17700000	0.37121
"Ca_s29__20"	17700001	17800000	0.381
"Ca_s29__20"	17800001	17900000	0.41586
"Ca_s2__Z"	1	100000	0.45449
"Ca_s2__Z"	100001	200000	0.24903
"Ca_s2__Z"	200001	300000	0.54424
"Ca_s2__Z"	300001	400000	0.69043
"Ca_s2__Z"	400001	500000	0.64805
"Ca_s2__Z"	500001	600000	0.39868
"Ca_s2__Z"	600001	700000	0.35778
"Ca_s2__Z"	700001	800000	0.34039
"Ca_s2__Z"	800001	900000	0.35281
"Ca_s2__Z"	900001	1000000	0.40672
"Ca_s2__Z"	1000001	1100000	0.33922
"Ca_s2__Z"	1100001	1200000	0.41867
"Ca_s2__Z"	1200001	1300000	0.42209
"Ca_s2__Z"	1300001	1400000	0.42584
"Ca_s2__Z"	1400001	1500000	0.37602
"Ca_s2__Z"	1500001	1600000	0.34142
"Ca_s2__Z"	1600001	1700000	0.45524
"Ca_s2__Z"	1700001	1800000	0.34086
"Ca_s2__Z"	1800001	1900000	0.37497
"Ca_s2__Z"	1900001	2000000	0.35476
"Ca_s2__Z"	2000001	2100000	0.37998
"Ca_s2__Z"	2100001	2200000	0.39422
"Ca_s2__Z"	2200001	2300000	0.47762
"Ca_s2__Z"	2300001	2400000	0.52457
"Ca_s2__Z"	2400001	2500000	0.52867
"Ca_s2__Z"	2500001	2600000	0.70311
"Ca_s2__Z"	2600001	2700000	0.54194
"Ca_s2__Z"	2700001	2800000	0.58205
"Ca_s2__Z"	2800001	2900000	0.44324
"Ca_s2__Z"	2900001	3000000	0.52223
"Ca_s2__Z"	3000001	3100000	0.46814
"Ca_s2__Z"	3100001	3200000	0.43766
"Ca_s2__Z"	3200001	3300000	0.39429
"Ca_s2__Z"	3300001	3400000	0.43137
"Ca_s2__Z"	3400001	3500000	0.35288
"Ca_s2__Z"	3500001	3600000	0.33503
"Ca_s2__Z"	3600001	3700000	0.32079
"Ca_s2__Z"	3700001	3800000	0.40188
"Ca_s2__Z"	3800001	3900000	0.20422
"Ca_s2__Z"	3900001	4000000	0.24291
"Ca_s2__Z"	4000001	4100000	0.18889
"Ca_s2__Z"	4100001	4200000	0.36228
"Ca_s2__Z"	4200001	4300000	0.36872
"Ca_s2__Z"	4300001	4400000	0.48085
"Ca_s2__Z"	4400001	4500000	0.36383
"Ca_s2__Z"	4500001	4600000	0.31866
"Ca_s2__Z"	4600001	4700000	0.22821
"Ca_s2__Z"	4700001	4800000	0.29002
"Ca_s2__Z"	4800001	4900000	0.40321
"Ca_s2__Z"	4900001	5000000	0.29481
"Ca_s2__Z"	5000001	5100000	0.26597
"Ca_s2__Z"	5100001	5200000	0.22288
"Ca_s2__Z"	5200001	5300000	0.33785
"Ca_s2__Z"	5300001	5400000	0.39782
"Ca_s2__Z"	5400001	5500000	0.48713
"Ca_s2__Z"	5500001	5600000	0.38774
"Ca_s2__Z"	5600001	5700000	0.30663
"Ca_s2__Z"	5700001	5800000	0.48797
"Ca_s2__Z"	5800001	5900000	0.4925
"Ca_s2__Z"	5900001	6000000	0.47763
"Ca_s2__Z"	6000001	6100000	0.5307
"Ca_s2__Z"	6100001	6200000	0.44765
"Ca_s2__Z"	6200001	6300000	0.51147
"Ca_s2__Z"	6300001	6400000	0.44148
"Ca_s2__Z"	6400001	6500000	0.46467
"Ca_s2__Z"	6500001	6600000	0.51006
"Ca_s2__Z"	6600001	6700000	0.47188
"Ca_s2__Z"	6700001	6800000	0.41097
"Ca_s2__Z"	6800001	6900000	0.29459
"Ca_s2__Z"	6900001	7000000	0.45733
"Ca_s2__Z"	7000001	7100000	0.33383
"Ca_s2__Z"	7100001	7200000	0.50952
"Ca_s2__Z"	7200001	7300000	0.3979
"Ca_s2__Z"	7300001	7400000	0.47373
"Ca_s2__Z"	7400001	7500000	0.59719
"Ca_s2__Z"	7500001	7600000	0.37741
"Ca_s2__Z"	7600001	7700000	0.36544
"Ca_s2__Z"	7700001	7800000	0.08058
"Ca_s2__Z"	7800001	7900000	0.24459
"Ca_s2__Z"	7900001	8000000	0.21099
"Ca_s2__Z"	8000001	8100000	0.28361
"Ca_s2__Z"	8100001	8200000	0.23805
"Ca_s2__Z"	8200001	8300000	0.24914
"Ca_s2__Z"	8300001	8400000	0.29327
"Ca_s2__Z"	8400001	8500000	0.31592
"Ca_s2__Z"	8500001	8600000	0.27482
"Ca_s2__Z"	8600001	8700000	0.35342
"Ca_s2__Z"	8700001	8800000	0.43736
"Ca_s2__Z"	8800001	8900000	0.53265
"Ca_s2__Z"	8900001	9000000	0.44338
"Ca_s2__Z"	9000001	9100000	0.40552
"Ca_s2__Z"	9100001	9200000	0.30117
"Ca_s2__Z"	9200001	9300000	0.35617
"Ca_s2__Z"	9300001	9400000	0.33436
"Ca_s2__Z"	9400001	9500000	0.27343
"Ca_s2__Z"	9500001	9600000	0.33545
"Ca_s2__Z"	9600001	9700000	0.30196
"Ca_s2__Z"	9700001	9800000	0.4763
"Ca_s2__Z"	9800001	9900000	0.3331
"Ca_s2__Z"	9900001	10000000	0.43521
"Ca_s2__Z"	10000001	10100000	0.37021
"Ca_s2__Z"	10100001	10200000	0.42989
"Ca_s2__Z"	10200001	10300000	0.32538
"Ca_s2__Z"	10300001	10400000	0.48459
"Ca_s2__Z"	10400001	10500000	0.56471
"Ca_s2__Z"	10500001	10600000	0.42725
"Ca_s2__Z"	10600001	10700000	0.40515
"Ca_s2__Z"	10700001	10800000	0.45164
"Ca_s2__Z"	10800001	10900000	0.63835
"Ca_s2__Z"	10900001	11000000	0.22907
"Ca_s2__Z"	11000001	11100000	0.56635
"Ca_s2__Z"	11100001	11200000	0.44685
"Ca_s2__Z"	11200001	11300000	0.33411
"Ca_s2__Z"	11300001	11400000	0.21377
"Ca_s2__Z"	11400001	11500000	0.4645
"Ca_s2__Z"	11500001	11600000	0.53894
"Ca_s2__Z"	11600001	11700000	0.51516
"Ca_s2__Z"	11700001	11800000	0.5654
"Ca_s2__Z"	11800001	11900000	0.59133
"Ca_s2__Z"	11900001	12000000	0.66388
"Ca_s2__Z"	12000001	12100000	0.60808
"Ca_s2__Z"	12100001	12200000	0.60631
"Ca_s2__Z"	12200001	12300000	0.63573
"Ca_s2__Z"	12300001	12400000	0.59036
"Ca_s2__Z"	12400001	12500000	0.52984
"Ca_s2__Z"	12500001	12600000	0.50021
"Ca_s2__Z"	12600001	12700000	0.44941
"Ca_s2__Z"	12700001	12800000	0.51911
"Ca_s2__Z"	12800001	12900000	0.66291
"Ca_s2__Z"	12900001	13000000	0.50951
"Ca_s2__Z"	13000001	13100000	0.43317
"Ca_s2__Z"	13100001	13200000	0.3934
"Ca_s2__Z"	13200001	13300000	0.58035
"Ca_s2__Z"	13300001	13400000	0.64405
"Ca_s2__Z"	13400001	13500000	0.56067
"Ca_s2__Z"	13500001	13600000	0.62404
"Ca_s2__Z"	13600001	13700000	0.52688
"Ca_s2__Z"	13700001	13800000	0.57913
"Ca_s2__Z"	13800001	13900000	0.63854
"Ca_s2__Z"	13900001	14000000	0.54712
"Ca_s2__Z"	14000001	14100000	0.45652
"Ca_s2__Z"	14100001	14200000	0.60419
"Ca_s2__Z"	14200001	14300000	0.66014
"Ca_s2__Z"	14300001	14400000	0.64654
"Ca_s2__Z"	14400001	14500000	0.7303
"Ca_s2__Z"	14500001	14600000	0.65942
"Ca_s2__Z"	14600001	14700000	0.57084
"Ca_s2__Z"	14700001	14800000	0.54863
"Ca_s2__Z"	14800001	14900000	0.6396
"Ca_s2__Z"	14900001	15000000	0.59078
"Ca_s2__Z"	15000001	15100000	0.52926
"Ca_s2__Z"	15100001	15200000	0.7144
"Ca_s2__Z"	15200001	15300000	0.58627
"Ca_s2__Z"	15300001	15400000	0.59864
"Ca_s2__Z"	15400001	15500000	0.5282
"Ca_s2__Z"	15500001	15600000	0.63594
"Ca_s2__Z"	15600001	15700000	0.4913
"Ca_s2__Z"	15700001	15800000	0.58199
"Ca_s2__Z"	15800001	15900000	0.48107
"Ca_s2__Z"	15900001	16000000	0.19528
"Ca_s2__Z"	16000001	16100000	0.13813
"Ca_s2__Z"	16100001	16200000	0.19867
"Ca_s2__Z"	16200001	16300000	0.17263
"Ca_s2__Z"	16300001	16400000	0.19797
"Ca_s2__Z"	16400001	16500000	0.24996
"Ca_s2__Z"	16500001	16600000	0.24592
"Ca_s2__Z"	16600001	16700000	0.21632
"Ca_s2__Z"	16700001	16800000	0.37305
"Ca_s2__Z"	16800001	16900000	0.30217
"Ca_s2__Z"	16900001	17000000	0.25405
"Ca_s2__Z"	17000001	17100000	0.41157
